snapshot_pk,type,version,state,changed_properties,managed_type,global_id_fk,commit_fk
587941100,INITIAL,1,"{
  ""intressentId"": ""0661283223209"",
  ""issue"": ""15"",
  ""ballotId"": ""775C820A-CA9F-4264-861A-57889771BC4B"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,5879672,2920004
240021900,INITIAL,1,"{
  ""intressentId"": ""0223069839622"",
  ""issue"": ""17"",
  ""ballotId"": ""34B1BD28-679A-48C2-B29D-5CE48190D6CC"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,2400480,1176835
55256200,INITIAL,1,"{
  ""intressentId"": ""0228027853620"",
  ""issue"": ""9"",
  ""ballotId"": ""8FA57B80-E589-45FF-9EA4-DB43B1F7F89B"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,552823,267999
245156900,INITIAL,1,"{
  ""bankNumber"": ""68"",
  ""lastName"": ""Damberg"",
  ""bornYear"": 1971,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Stockholms län"",
  ""fullName"": ""Mikael  Damberg"",
  ""label"": ""BoU1"",
  ""firstName"": ""Mikael"",
  ""electoralRegionNumber"": 2,
  ""voteDate"": ""2003-01-01T00:00:00"",
  ""place"": """",
  ""rm"": ""2002/03"",
  ""vote"": ""FRÅNVARANDE"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""14,0652D000-0395-11D7-AE88-000475504780,014744660015,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2451830,1202572
1200673900,INITIAL,1,"{
  ""documentPersonReferenceList"": [
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentPersonReferenceData"",
      ""cdoId"": 3323422
    }
  ],
  ""hjid"": 3323421
}","[
  ""documentPersonReferenceList"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentPersonReferenceContainer,11993154,4878164
216616200,INITIAL,1,"{
  ""bankNumber"": ""33"",
  ""lastName"": ""Westerén"",
  ""bornYear"": 1981,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Gotlands län"",
  ""fullName"": ""Hanna Westerén"",
  ""label"": ""AU4"",
  ""firstName"": ""Hanna"",
  ""electoralRegionNumber"": 9,
  ""voteDate"": ""2016-01-27T00:00:00"",
  ""place"": """",
  ""rm"": ""2015/16"",
  ""vote"": ""JA"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,F5A289DF-2F8E-48AA-984F-BBEA75AB9447,0412148992926,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2166423,1059592
192970000,INITIAL,1,"{
  ""bankNumber"": ""164"",
  ""lastName"": ""Bohlin"",
  ""bornYear"": 1986,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Dalarnas län"",
  ""fullName"": ""Carl-Oskar  Bohlin"",
  ""label"": ""UU8"",
  ""firstName"": ""Carl-Oskar"",
  ""electoralRegionNumber"": 24,
  ""voteDate"": ""2011-02-02T00:00:00"",
  ""place"": """",
  ""rm"": ""2010/11"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""1,46B169A9-D637-4BF5-9439-B0D0E06922A3,0108109641223,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,1929961,941136
1036662600,INITIAL,1,"{
  ""proposalIssueNumber"": 9,
  ""parties"": ""\""C\"",\""KD\"""",
  ""header"": """",
  ""proposalType"": ""reservation"",
  ""numberValue"": 8,
  ""hjid"": 2548291
}","[
  ""proposalIssueNumber"",
  ""parties"",
  ""header"",
  ""proposalType"",
  ""numberValue"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.utskottsforslag.impl.AgainstProposalData,10360577,4263733
588382800,INITIAL,1,"{
  ""intressentId"": ""0339894357417"",
  ""issue"": ""5"",
  ""ballotId"": ""46FBEECC-4798-40DE-82FB-D8BA83455DA9"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,5884089,2922228
177218500,INITIAL,1,"{
  ""intressentId"": ""0155487380917"",
  ""issue"": ""20"",
  ""ballotId"": ""31DD2022-F7C6-4237-BBC5-A86882E37182"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,1772446,862223
1204154300,INITIAL,1,"{
  ""orderNumber"": 6,
  ""personReferenceId"": ""0546731406922"",
  ""partyShortCode"": ""MP"",
  ""roleDescription"": ""UNDERTECKNARE"",
  ""hjid"": 3356460,
  ""referenceName"": ""Rebecka Le Moine""
}","[
  ""orderNumber"",
  ""personReferenceId"",
  ""partyShortCode"",
  ""roleDescription"",
  ""hjid"",
  ""referenceName""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentPersonReferenceData,12027819,4879902
365816400,INITIAL,1,"{
  ""intressentId"": ""0698785853314"",
  ""issue"": ""18"",
  ""ballotId"": ""DD8D26C0-99CE-4595-8C60-30A05AB20463"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,3658425,1807075
428684000,INITIAL,1,"{
  ""intressentId"": ""0339894357417"",
  ""issue"": ""57"",
  ""ballotId"": ""D5E4ED38-3BCB-48C3-B797-98CDFAC2C6F3"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4287101,2122038
52792300,INITIAL,1,"{
  ""bankNumber"": ""50"",
  ""lastName"": ""Szyber"",
  ""bornYear"": 1981,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Stockholms kommun"",
  ""fullName"": ""Caroline  Szyber"",
  ""label"": ""CU3"",
  ""firstName"": ""Caroline"",
  ""electoralRegionNumber"": 1,
  ""voteDate"": ""2011-11-28T00:00:00"",
  ""place"": """",
  ""rm"": ""2011/12"",
  ""vote"": ""JA"",
  ""party"": ""KD"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""1,6EBF368E-CD69-420B-8EF1-15655D002300,0666958447826,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,528184,256184
123152400,INITIAL,1,"{
  ""intressentId"": ""0841428824218"",
  ""issue"": ""2"",
  ""ballotId"": ""C56C281C-59E4-11D7-AEF5-000475503871"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,1231785,597861
1117216700,INITIAL,1,"{
  ""indicator"": {
    ""valueObject"": ""com.hack23.cia.model.external.worldbank.data.impl.Indicator"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.worldbank.data.impl.WorldBankData"",
      ""cdoId"": 2851815
    },
    ""fragment"": ""indicator""
  },
  ""country"": {
    ""valueObject"": ""com.hack23.cia.model.external.worldbank.data.impl.Country"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.worldbank.data.impl.WorldBankData"",
      ""cdoId"": 2851815
    },
    ""fragment"": ""country""
  },
  ""dataValue"": ""3486585300000"",
  ""yearDate"": 2016,
  ""hjid"": 2851815
}","[
  ""indicator"",
  ""country"",
  ""dataValue"",
  ""yearDate"",
  ""hjid""
]",com.hack23.cia.model.external.worldbank.data.impl.WorldBankData,11165498,4526141
737297200,INITIAL,1,"{
  ""note"": ""Föredragningslista\n 2020/21:63\n Onsdagen den 13 januari 2021  Kl. 09.00\n Tal med anledning av enkammarriksdagens 50-årsjubileum\n Partiledardebatt\n 1\n Tal med anledning av enkammarriksdagens 50-årsjubileum\n 2\n Partiledardebatt\n Anmälan om faktapromemoria\n Ansvarigt utskott\n 3\n 2020/21:FPM63 Meddelande om strategi för hållbar"",
  ""noteTitle"": ""Onsdag den 13 januari 2021"",
  ""documentType"": ""f-lista"",
  ""origin"": ""RIM"",
  ""documentUrlHtml"": ""//data.riksdagen.se/dokument/H80I63.html"",
  ""title"": ""Onsdag den 13 januari 2021"",
  ""hit"": 64,
  ""subTitle"": """",
  ""debateName"": ""Kammarens föredragningslistor"",
  ""databaseSource"": ""dokument"",
  ""id"": ""h80i63"",
  ""tempLabel"": """",
  ""numberValue"": 63,
  ""lang"": """",
  ""summary"": ""Föredragningslista\n 2020/21:63\n Onsdagen den 13 januari 2021  Kl. 09.00\n Tal med anledning av enkammarriksdagens 50-årsjubileum\n Partiledardebatt\n 1\n Tal med anledning av enkammarriksdagens 50-årsjubileum\n 2\n Partiledardebatt\n Anmälan om faktapromemoria\n Ansvarigt utskott\n 3\n 2020/21:FPM63 Meddelande om strategi för hållbar"",
  ""domainOrg"": ""rdwebb"",
  ""org"": """",
  ""docType"": ""f-lista"",
  ""documentName"": ""Kammarens föredragningslistor"",
  ""label"": ""63"",
  ""madePublicDate"": ""2021-01-13"",
  ""relatedId"": """",
  ""kallId"": """",
  ""createdDate"": ""2021-01-13"",
  ""systemDate"": ""2021-01-12 15:45:06"",
  ""documentUrlText"": ""//data.riksdagen.se/dokument/H80I63.text"",
  ""subType"": """",
  ""documentFormat"": """",
  ""rm"": ""2020/21"",
  ""status"": ""Publicerad""
}","[
  ""note"",
  ""noteTitle"",
  ""documentType"",
  ""origin"",
  ""documentUrlHtml"",
  ""title"",
  ""hit"",
  ""subTitle"",
  ""debateName"",
  ""databaseSource"",
  ""id"",
  ""tempLabel"",
  ""numberValue"",
  ""lang"",
  ""summary"",
  ""domainOrg"",
  ""org"",
  ""docType"",
  ""documentName"",
  ""label"",
  ""madePublicDate"",
  ""relatedId"",
  ""kallId"",
  ""createdDate"",
  ""systemDate"",
  ""documentUrlText"",
  ""subType"",
  ""documentFormat"",
  ""rm"",
  ""status""
]",com.hack23.cia.model.external.riksdagen.dokumentlista.impl.DocumentElement,7373233,3802494
207146500,INITIAL,1,"{
  ""intressentId"": ""0321885416125"",
  ""issue"": ""11"",
  ""ballotId"": ""06841C63-0338-48CC-B97C-CF5CE79B8909"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,2071726,1012153
258622200,INITIAL,1,"{
  ""bankNumber"": ""244"",
  ""lastName"": ""Axén Olin"",
  ""bornYear"": 1962,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Stockholms kommun"",
  ""fullName"": ""Kristina Axén Olin"",
  ""label"": ""KrU5"",
  ""firstName"": ""Kristina"",
  ""electoralRegionNumber"": 1,
  ""voteDate"": ""2022-04-21T00:00:00"",
  ""place"": """",
  ""rm"": ""2021/22"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""4,4BB6155F-F5BB-4404-9C19-7C2D2BF8E6D2,0502490570219,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2586483,1270041
26730200,INITIAL,1,"{
  ""intressentId"": ""0573136138218"",
  ""issue"": ""53"",
  ""ballotId"": ""5406E154-A04C-4481-B842-2310336F1AF2"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,267563,129862
1011520100,INITIAL,1,"{
  ""id"": ""CM.MKT.TRNR"",
  ""value"": ""Stocks traded, turnover ratio of domestic shares (%)""
}","[
  ""id"",
  ""value""
]",com.hack23.cia.model.external.worldbank.data.impl.Indicator,10109275,4187697
217604100,INITIAL,1,"{
  ""intressentId"": ""0115057914316"",
  ""issue"": ""2"",
  ""ballotId"": ""475CD60A-CD2A-405E-B675-FE98C99AA322"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,2176302,1064539
231325200,INITIAL,1,"{
  ""bankNumber"": ""148"",
  ""lastName"": ""Granlund"",
  ""bornYear"": 1962,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Malmö kommun"",
  ""fullName"": ""Marie  Granlund"",
  ""label"": ""KU6"",
  ""firstName"": ""Marie"",
  ""electoralRegionNumber"": 11,
  ""voteDate"": ""2002-11-05T00:00:00"",
  ""place"": """",
  ""rm"": ""2002/03"",
  ""vote"": ""JA"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""1,1555A5E7-F32E-11D6-AE5E-0004755030A2,0136310791918,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2313513,1133277
602181000,INITIAL,1,"{
  ""note"": ""Motion till riksdagen\n 2000/01:N3\n av Westerberg, Per (m)\n med anledning av skr. 1999/2000:120 2000 års redogörelse för företag  med statligt ägande\n Förslag till riksdagsbeslut\n 1. Riksdagen tillkännager för regeringen som sin mening vad i motionen\n anförs om konkurrensutsättning och försäljning av offentligt ägda företag\n"",
  ""noteTitle"": ""med anledning av skr. 1999/2000:120 2000 års redogörelse för företag med statligt ägande"",
  ""documentType"": ""mot"",
  ""origin"": ""webbnav"",
  ""documentUrlHtml"": ""//data.riksdagen.se/dokument/GO02N3.html"",
  ""title"": ""med anledning av skr. 1999/2000:120 2000 års redogörelse för företag med statligt ägande"",
  ""hit"": 45,
  ""subTitle"": ""av Per Westerberg m.fl. (m)"",
  ""debateName"": ""Motion"",
  ""databaseSource"": ""dokument"",
  ""id"": ""go02n3"",
  ""tempLabel"": ""m1118"",
  ""numberValue"": 3,
  ""lang"": """",
  ""summary"": ""Motion till riksdagen\n 2000/01:N3\n av Westerberg, Per (m)\n med anledning av skr. 1999/2000:120 2000 års redogörelse för företag  med statligt ägande\n Förslag till riksdagsbeslut\n 1. Riksdagen tillkännager för regeringen som sin mening vad i motionen\n anförs om konkurrensutsättning och försäljning av offentligt ägda företag\n"",
  ""domainOrg"": ""rdwebb"",
  ""org"": ""NU"",
  ""docType"": ""mot"",
  ""documentName"": ""Motion"",
  ""label"": ""N3"",
  ""madePublicDate"": ""2000-10-04"",
  ""relatedId"": """",
  ""kallId"": ""{164C6C0B-A048-11D4-88B0-0040CA1679A5}"",
  ""createdDate"": ""2000-10-04"",
  ""systemDate"": ""2005-11-03 16:23:22"",
  ""documentUrlText"": ""//data.riksdagen.se/dokument/GO02N3.text"",
  ""subType"": ""Kommittémotion"",
  ""documentFormat"": """",
  ""rm"": ""2000/01"",
  ""status"": """"
}","[
  ""note"",
  ""noteTitle"",
  ""documentType"",
  ""origin"",
  ""documentUrlHtml"",
  ""title"",
  ""hit"",
  ""subTitle"",
  ""debateName"",
  ""databaseSource"",
  ""id"",
  ""tempLabel"",
  ""numberValue"",
  ""lang"",
  ""summary"",
  ""domainOrg"",
  ""org"",
  ""docType"",
  ""documentName"",
  ""label"",
  ""madePublicDate"",
  ""relatedId"",
  ""kallId"",
  ""createdDate"",
  ""systemDate"",
  ""documentUrlText"",
  ""subType"",
  ""documentFormat"",
  ""rm"",
  ""status""
]",com.hack23.cia.model.external.riksdagen.dokumentlista.impl.DocumentElement,6022070,2991371
710375800,INITIAL,1,"{
  ""bankNumber"": ""115"",
  ""lastName"": ""Rojhan"",
  ""bornYear"": 1986,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Stockholms län"",
  ""fullName"": ""Azadeh Rojhan"",
  ""label"": ""TU4"",
  ""firstName"": ""Azadeh"",
  ""electoralRegionNumber"": 2,
  ""voteDate"": ""2025-11-05T00:00:00"",
  ""place"": """",
  ""rm"": ""2025/26"",
  ""vote"": ""JA"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,C72DB76F-3AB6-42DB-9CA6-7FFBF12A1633,0474290584024,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,7104019,3533643
