GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRoleGhantPageModContentFactoryImpl,0,59,0,4,0,15,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingDataGridPageModContentFactoryImpl,0,176,0,4,0,15,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyDocumentActivityPageModContentFactoryImpl,0,48,0,4,0,11,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyDocumentHistoryPageModContentFactoryImpl,0,185,0,4,0,17,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyLeaderHistoryPageModContentFactoryImpl,0,137,0,4,0,18,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingCurrentCommitteeChartsPageModContentFactoryImpl,0,69,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingCurrentGovernmentChartsPageModContentFactoryImpl,0,69,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyCommitteeBallotDecisionSummaryPageModContentFactoryImpl,0,390,0,4,0,19,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyPageVisitHistoryPageModContentFactoryImpl,0,45,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyCurrentLeadersPageModContentFactoryImpl,0,159,0,4,0,18,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyCurrentMembersPageModContentFactoryImpl,0,263,0,4,0,18,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,AbstractPartyPageModContentFactoryImpl,0,40,0,0,0,7,0,4,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyWonDailySummaryChartPageModContentFactoryImpl,0,48,1,3,0,11,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingAllPartiesChartsPageModContentFactoryImpl,0,69,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingCurrentPartiesChartsPageModContentFactoryImpl,0,69,1,5,0,14,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyOverviewPageModContentFactoryImpl,0,215,2,8,0,28,2,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyCommitteeRolesPageModContentFactoryImpl,0,147,0,4,0,18,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,AbstractPartyRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyGovernmentRolesPageModContentFactoryImpl,0,145,0,4,0,17,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyMemberHistoryPageModContentFactoryImpl,0,245,0,4,0,17,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyRankingPageVisitHistoryPageModContentFactoryImpl,0,45,1,3,0,10,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party.pagemode,PartyVoteHistoryPageModContentFactoryImpl,0,259,0,4,0,16,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.rows,RowUtil,3,170,0,0,1,42,1,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentPageVisitHistoryPageModContentFactoryImpl,0,45,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentChartsPartyAgePageModContentFactoryImpl,0,49,0,6,0,11,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentDecisionFlowPageModContentFactoryImpl,0,189,3,9,0,28,3,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentChartsPartyGenderPageModContentFactoryImpl,0,49,0,6,0,11,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,AbstractParliamentPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentChartsDocumentActivityByTypePageModContentFactoryImpl,0,49,0,6,0,11,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentChartsPartyWinnerPageModContentFactoryImpl,0,49,0,6,0,11,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentChartsDecisionActivityByTypePageModContentFactoryImpl,0,49,0,6,0,11,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentRuleViolationsPageModContentFactoryImpl,0,245,2,8,0,31,2,8,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentOverviewPageModContentFactoryImpl,0,51,1,5,0,10,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.parliament.pagemode,ParliamentRiskPageModContentFactoryImpl,0,219,1,9,0,28,1,8,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.action,ViewAction,0,344,0,0,0,32,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.action,PageActionEventHelperImpl,0,76,1,11,0,20,1,7,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.country,CountryRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.converters,ListPropertyConverter,0,161,0,10,0,41,0,14,0,9
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot,BallotView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminLanguageView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminPortalView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminMonitoringView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminUseraccountView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationEventsView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminEmailView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminAgencyView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationSessionView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationConfigurationView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminCountryView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminLanguageContentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleSummaryPageModContentFactoryImpl,0,188,1,5,0,33,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,AbstractPoliticianPageModContentFactoryImpl,2,84,1,1,1,14,1,5,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianDocumentActivityPageModContentFactoryImpl,0,50,0,4,0,11,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianOverviewPageModContentFactoryImpl,0,265,1,7,0,33,1,8,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianBallotDecisionSummaryPageModContentFactoryImpl,0,311,0,4,0,19,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianVotesHistoryPageModContentFactoryImpl,0,269,1,3,0,16,1,5,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingDataGridPageModContentFactoryImpl,0,236,0,4,0,16,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianPageVisitHistoryPageModContentFactoryImpl,0,45,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleGhantPageModContentFactoryImpl,0,62,0,4,0,14,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingChartsAllPartiesPageModContentFactoryImpl,0,53,0,6,0,12,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleListPageModContentFactoryImpl,0,136,0,4,0,20,0,8,0,6
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianIndicatorsPageModContentFactoryImpl,0,49,0,4,0,11,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,AbstractPoliticianRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingPageVisitHistoryPageModContentFactoryImpl,0,45,1,3,0,10,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianDocumentHistoryPageModContentFactoryImpl,0,191,0,4,0,18,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingChartsCurrentPartiesPageModContentFactoryImpl,0,53,1,5,0,12,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,DocumentsView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,DocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,SearchDocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,AbstractBallotPageModContentFactoryImpl,0,23,0,0,0,7,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotChartsPageModContentFactoryImpl,4,241,4,12,0,44,3,11,0,6
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotOverviewPageModContentFactoryImpl,5,518,5,9,0,38,4,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody,GovernmenBodyView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody,GovernmentBodyRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingOverviewPageModContentFactoryImpl,0,47,1,5,0,10,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyOverviewPageModContentFactoryImpl,0,89,4,8,0,19,4,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingDataGridPageModContentFactoryImpl,0,115,0,4,0,15,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingPageVisitHistoryPageModContentFactoryImpl,0,45,1,3,0,10,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyIncomePageModContentFactoryImpl,0,78,3,7,0,15,3,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,AbstractGovernmentBodyRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingHeadCountPageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyExpenditurePageModContentFactoryImpl,0,78,3,7,0,15,3,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyPageVisitHistoryPageModContentFactoryImpl,0,46,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingExpenditurePageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyHeadcountPageModContentFactoryImpl,0,78,3,7,0,15,3,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,AbstractGovernmentBodyPageModContentFactoryImpl,0,26,0,0,0,5,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.govermentbody.pagemode,GovernmentBodyRankingIncomePageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,AbstractUserHomePageModContentFactoryImpl,0,15,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationEventsPageModContentFactoryImpl,0,151,1,5,0,20,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeOverviewPageModContentFactoryImpl,0,144,2,6,0,26,2,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeSecuritySettingsPageModContentFactoryImpl,0,246,1,3,0,61,1,8,0,7
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationSessionsPageModContentFactoryImpl,0,151,1,5,0,21,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryAuthorPageModContentFactoryImpl,0,88,0,4,0,17,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryOverviewPageModContentFactoryImpl,5,228,3,3,0,51,2,5,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,AbstractDataSummaryPageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentRatio,3,0,0,0,1,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentSize,3,0,0,0,1,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesHeadcountModContentFactoryImpl,0,62,0,4,0,13,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentPartiesChartsPageModContentFactoryImpl,0,69,1,5,0,15,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodiesPageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingPageVisitHistoryPageModContentFactoryImpl,0,45,1,3,0,10,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryMemberHistoryPageModContentFactoryImpl,0,146,0,4,0,19,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesIncomeModContentFactoryImpl,0,62,0,4,0,13,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRoleGhantPageModContentFactoryImpl,0,72,0,4,0,16,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllRolesChartsPageModContentFactoryImpl,0,71,0,6,0,16,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodyIncomePageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryOverviewPageModContentFactoryImpl,0,137,1,7,0,23,1,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryPageModContentFactoryImpl,0,16,0,0,0,4,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentMinistriesChartsPageModContentFactoryImpl,0,69,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllPartiesChartsPageModContentFactoryImpl,0,69,0,6,0,15,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesExpenditureModContentFactoryImpl,0,62,0,4,0,13,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentActivityPageModContentFactoryImpl,0,62,0,4,0,12,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryPageVisitHistoryPageModContentFactoryImpl,0,58,0,4,0,11,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingDataGridPageModContentFactoryImpl,0,104,0,4,0,16,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllMinistriesChartsPageModContentFactoryImpl,0,69,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentHistoryPageModContentFactoryImpl,0,203,0,4,0,19,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodyExpenditurePageModContentFactoryImpl,0,51,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryCurrentMembersPageModContentFactoryImpl,0,168,0,4,0,19,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentOutcomePageModContentFactoryImpl,0,44,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,CommitFormWrapperClickListener,0,18,0,0,0,7,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RemoveDataClickListener,0,18,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationLoginListener,0,45,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractClickListener,0,20,0,0,0,7,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateSearchIndexClickListener,0,18,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ManageUserAccountClickListener,0,45,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SetGoogleAuthenticatorCredentialClickListener,11,86,0,2,3,24,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractPageItemRendererClickListener,0,53,0,2,0,10,0,5,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SearchDocumentClickListener,0,61,0,2,0,14,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DisableGoogleAuthenticatorCredentialClickListener,0,33,0,2,0,10,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateApplicationConfigurationClickListener,0,52,0,2,0,11,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SendEmailClickListener,0,45,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RegisterUserClickListener,0,44,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ComplianceCheckPageItemRendererClickListener,0,58,0,4,0,13,0,7,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,LogoutClickListener,0,43,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,PageItemPropertyClickListener,0,37,0,0,0,9,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DecisionFlowValueChangeListener,0,45,0,2,0,8,0,3,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,StartAgentClickListener,0,35,0,0,0,11,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RuleViolationPageItemRendererClickListener,0,58,0,4,0,13,0,7,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RefreshDataViewsClickListener,0,18,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ChangePasswordClickListener,0,34,0,2,0,10,0,4,0,3
